Player,Age,Nation,Pos,Squad,Comp,MP,Gls,Ast
Justin Devenny,20.0,Northern Ireland,Midfielder,Crystal Palace,Premier League,23,1,1
Kiernan Dewsbury-Hall,25.0,England,"Midfielder, Forward",Chelsea,Premier League,13,0,1
Michele Di Gregorio,27.0,Italy,Goalkeeper,Juventus,Serie A,33,0,0
Giovanni Di Lorenzo,30.0,Italy,Defender,Napoli,Serie A,37,3,2
Boulaye Dia,27.0,Senegal,"Midfielder, Forward",Lazio,Serie A,35,9,3
Mouctar Diakhaby,27.0,Guinea,Defender,Valencia,La Liga,13,2,0
Mamadou Diakhon,18.0,France,"Forward, Midfielder",Reims,Ligue 1,28,2,1
Bafodé Diakité,23.0,France,Defender,Lille,Ligue 1,31,4,1
Oumar Diakité,20.0,Côte d'Ivoire,Forward,Reims,Ligue 1,26,4,1
Amad Diallo,22.0,Côte d'Ivoire,"Midfielder, Forward",Manchester Utd,Premier League,26,8,6
Assane Diao,18.0,Senegal,Forward,Betis,La Liga,10,1,2
Habib Diarra,20.0,Senegal,"Midfielder, Forward",Strasbourg,Ligue 1,30,4,5
Moussa Diarra,23.0,Mali,Defender,Alavés,La Liga,26,0,0
Rúben Dias,27.0,Portugal,Defender,Manchester City,Premier League,27,0,0
Krépin Diatta,25.0,Senegal,"Defender, Forward",Monaco,Ligue 1,19,0,0
Kandet Diawara,24.0,Guinea,Forward,Le Havre,Ligue 1,1,0,0
Mahamadou Diawara,19.0,France,Midfielder,Lyon,Ligue 1,2,0,0
Brahim Díaz,24.0,Morocco,"Forward, Midfielder",Real Madrid,La Liga,31,4,2
Daniel Díaz,18.0,Spain,Midfielder,Real Sociedad,La Liga,1,0,0
Luis Díaz,27.0,Colombia,Forward,Liverpool,Premier League,36,13,5
Pedro Díaz,26.0,Spain,Midfielder,Rayo Vallecano,La Liga,26,3,0
Tyler Dibling,18.0,England,"Forward, Midfielder",Southampton,Premier League,33,2,0
