Player,Age,Nation,Pos,Squad,Comp,MP,Gls,Ast
Florian Sotoca,33.0,fr FRA,"Forward, Midfielder",Lens,fr Ligue 1,31,1,1
Riccardo Sottil,25.0,it ITA,"Forward, Midfielder",Milan,it Serie A,6,0,0
Tomáš Souček,29.0,cz CZE,Midfielder,West Ham,eng Premier League,35,9,1
Matìas Soulé,21.0,ar ARG,"Midfielder, Defender",Roma,it Serie A,27,5,5
Boubakary Soumaré,25.0,fr FRA,Midfielder,Leicester City,eng Premier League,31,0,0
Issa Soumaré,23.0,sn SEN,"Forward, Midfielder",Le Havre,fr Ligue 1,29,5,4
Djibril Sow,27.0,ch SUI,Midfielder,Sevilla,es La Liga,30,2,1
Saidou Sow,22.0,gn GUI,Defender,Nantes,fr Ligue 1,9,1,0
Djed Spence,23.0,eng ENG,Defender,Tottenham,eng Premier League,25,1,2
Leonardo Spinazzola,31.0,it ITA,"Defender, Forward",Napoli,it Serie A,27,1,1
Marco Sportiello,32.0,it ITA,Goalkeeper,Milan,it Serie A,2,0,0
Anton Stach,25.0,de GER,"Midfielder, Defender",Hoffenheim,de Bundesliga,30,1,2
Jens Stage,27.0,dk DEN,Midfielder,Werder Bremen,de Bundesliga,28,10,5
Josip Stanišić,24.0,hr CRO,Defender,Bayern Munich,de Bundesliga,14,0,2
Filip Stankovic,22.0,rs SRB,Goalkeeper,Venezia,it Serie A,16,0,0
Jay Stansfield,21.0,eng ENG,Midfielder,Fulham,eng Premier League,1,0,0
Carl Starfelt,29.0,se SWE,Defender,Celta Vigo,es La Liga,28,1,0
Niklas Stark,29.0,de GER,Defender,Werder Bremen,de Bundesliga,26,0,1
Lucas Stassin,19.0,be BEL,Forward,Saint-Étienne,fr Ligue 1,28,12,4
Jason Steele,33.0,eng ENG,Goalkeeper,Brighton,eng Premier League,2,0,0
Orri Steinn Óskarsson,19.0,is ISL,Forward,Real Sociedad,es La Liga,23,3,0
Pascal Stenzel,28.0,de GER,Defender,Stuttgart,de Bundesliga,10,0,0
Jack Stephens,30.0,eng ENG,Defender,Southampton,eng Premier League,19,1,0
Leonidas Stergiou,22.0,ch SUI,Defender,Stuttgart,de Bundesliga,12,1,2
Raheem Sterling,29.0,eng ENG,"Forward, Midfielder",Arsenal,eng Premier League,17,0,2
Enzo Sternal,17.0,fr FRA,"Forward, Midfielder",Marseille,fr Ligue 1,2,0,0
Finley Stevens,21.0,wls WAL,Defender,St. Pauli,de Bundesliga,1,0,0
Ross Stewart,28.0,sct SCO,Forward,Southampton,eng Premier League,12,1,0
Angelo Stiller,23.0,de GER,Midfielder,Stuttgart,de Bundesliga,32,1,8
Kevin Stöger,30.0,at AUT,Midfielder,Gladbach,de Bundesliga,31,3,3
Stoichkov,30.0,es ESP,"Midfielder, Forward",Alavés,es La Liga,16,0,1
Petar Stojanović,28.0,si SVN,Midfielder,Empoli,it Serie A,1,0,0
Jakub Stolarczyk,23.0,pl POL,Goalkeeper,Leicester City,eng Premier League,10,0,0
John Stones,30.0,eng ENG,"Defender, Midfielder",Manchester City,eng Premier League,11,2,0
Jørgen Strand Larsen,24.0,no NOR,Forward,Wolves,eng Premier League,35,14,4
Gabriel Strefezza,27.0,br BRA,"Forward, Midfielder",Como,it Serie A,37,6,4
Cristhian Stuani,37.0,uy URU,Forward,Girona,es La Liga,32,11,2
Álex Suárez,31.0,es ESP,Defender,Las Palmas,es La Liga,30,0,0
Denis Suárez,30.0,es ESP,Midfielder,Villarreal,es La Liga,21,1,1
Gabriel Suazo,26.0,cl CHI,Defender,Toulouse,fr Ligue 1,30,0,6
Luka Sučić,21.0,hr CRO,Midfielder,Real Sociedad,es La Liga,29,1,1
Yukinari Sugawara,24.0,jp JPN,"Defender, Midfielder",Southampton,eng Premier League,30,1,1
Niklas Süle,28.0,de GER,Defender,Dortmund,de Bundesliga,15,0,0
Ibrahim Sulemana,21.0,gh GHA,Midfielder,Atalanta,it Serie A,9,2,0
Kamaldeen Sulemana,22.0,gh GHA,"Forward, Midfielder",Southampton,eng Premier League,26,1,1
Crysencio Summerville,22.0,nl NED,"Forward, Midfielder",West Ham,eng Premier League,19,1,1
Tomáš Suslov,22.0,sk SVK,"Midfielder, Forward",Hellas Verona,it Serie A,31,0,1
Suso,30.0,es ESP,"Forward, Midfielder",Sevilla,es La Liga,16,0,2
Zion Suzuki,21.0,jp JPN,Goalkeeper,Parma,it Serie A,37,0,0
Mattias Svanberg,25.0,se SWE,Midfielder,Wolfsburg,de Bundesliga,20,3,1
Daniel Svensson,22.0,se SWE,"Defender, Forward",Dortmund,de Bundesliga,12,1,3
Marin Šverko,26.0,hr CRO,Defender,Venezia,it Serie A,16,1,0
Mile Svilar,24.0,rs SRB,Goalkeeper,Roma,it Serie A,38,0,0
Michael Svoboda,25.0,at AUT,Defender,Venezia,it Serie A,16,1,0
Williot Swedberg,20.0,se SWE,"Forward, Midfielder",Celta Vigo,es La Liga,32,4,5
Abakar Sylla,21.0,ci CIV,Defender,Strasbourg,fr Ligue 1,21,1,0
Issiaga Sylla,30.0,gn GUI,Defender,Montpellier,fr Ligue 1,19,1,0
Mamadou Sylla,30.0,sn SEN,"Forward, Midfielder",Valladolid,es La Liga,29,5,1
Wojciech Szczęsny,34.0,pl POL,Goalkeeper,Barcelona,es La Liga,15,0,0
Sammie Szmodics,28.0,ie IRL,"Forward, Midfielder",Ipswich Town,eng Premier League,20,4,0
Dominik Szoboszlai,23.0,hu HUN,Midfielder,Liverpool,eng Premier League,36,6,6
Alexander Sørloth,28.0,no NOR,Forward,Atlético Madrid,es La Liga,35,20,2
Musa Al-Taamari,27.0,jo JOR,"Forward, Midfielder",Rennes,fr Ligue 1,11,1,0
Haris Tabakovic,30.0,ba BIH,Forward,Hoffenheim,de Bundesliga,22,3,1
Nicolás Tagliafico,31.0,ar ARG,Defender,Lyon,fr Ligue 1,24,3,1
Jonathan Tah,28.0,de GER,Defender,Leverkusen,de Bundesliga,33,3,0
Adrien Tameze,30.0,cm CMR,"Midfielder, Defender",Torino,it Serie A,20,0,0
Axel Tapé,16.0,fr FRA,"Defender, Midfielder",Paris S-G,fr Ligue 1,2,0,0
Renato Tapia,29.0,pe PER,"Midfielder, Defender",Leganés,es La Liga,34,1,0
Edmond Tapsoba,25.0,bf BFA,Defender,Leverkusen,de Bundesliga,29,0,0
Florian Tardieu,32.0,fr FRA,Midfielder,Saint-Étienne,fr Ligue 1,24,2,4
Mehdi Taremi,32.0,ir IRN,Forward,Inter,it Serie A,26,1,2
Matt Targett,28.0,eng ENG,Defender,Newcastle Utd,eng Premier League,2,0,0
Oussama Targhalline,22.0,ma MAR,Midfielder,Le Havre,fr Ligue 1,14,0,0
James Tarkowski,31.0,eng ENG,Defender,Everton,eng Premier League,33,1,1
César Tárrega,22.0,es ESP,Defender,Valencia,es La Liga,34,2,0
Nuno Tavares,24.0,pt POR,Defender,Lazio,it Serie A,23,0,8
Marcus Tavernier,25.0,eng ENG,"Forward, Midfielder",Bournemouth,eng Premier League,29,3,5
Charlie Taylor,30.0,eng ENG,Defender,Southampton,eng Premier League,8,0,0
Jack Taylor,26.0,ie IRL,Midfielder,Ipswich Town,eng Premier League,32,1,0
Loum Tchaouna,20.0,fr FRA,"Forward, Midfielder",Lazio,it Serie A,24,1,0
Jackson Tchatchoua,22.0,cm CMR,"Defender, Midfielder",Hellas Verona,it Serie A,36,2,3
Enzo Tchato,21.0,cm CMR,Defender,Montpellier,fr Ligue 1,27,0,0
Aurélien Tchouaméni,24.0,fr FRA,"Defender, Midfielder",Real Madrid,es La Liga,32,0,0
Álvaro Tejero,28.0,es ESP,"Midfielder, Defender",Espanyol,es La Liga,28,1,4
Martín Tejón,20.0,es ESP,"Midfielder, Defender",Valencia,es La Liga,4,0,0
Mathys Tel,19.0,fr FRA,"Forward, Midfielder",Bayern Munich,de Bundesliga,8,0,1
Nathan Tella,25.0,ng NGA,"Midfielder, Forward",Leverkusen,de Bundesliga,27,2,4
Nahuel Tenaglia,28.0,ar ARG,Defender,Alavés,es La Liga,34,2,1
Arnau Tenas,23.0,es ESP,Goalkeeper,Paris S-G,fr Ligue 1,1,0,1
Casper Tengstedt,24.0,dk DEN,Forward,Hellas Verona,it Serie A,25,6,1
Marc-André ter Stegen,32.0,de GER,Goalkeeper,Barcelona,es La Liga,8,0,0
Filippo Terracciano,21.0,it ITA,"Defender, Midfielder",Milan,it Serie A,13,0,0
Pietro Terracciano,34.0,it ITA,Goalkeeper,Fiorentina,it Serie A,3,0,0
Ramón Terrats,23.0,es ESP,"Midfielder, Forward",Getafe,es La Liga,15,4,1
Martin Terrier,27.0,fr FRA,"Midfielder, Forward",Leverkusen,de Bundesliga,15,2,1
Tanner Tessmann,22.0,us USA,Midfielder,Lyon,fr Ligue 1,25,1,0
Kenny Tete,28.0,nl NED,Defender,Fulham,eng Premier League,22,0,2
Teddy Teuma,30.0,mt MLT,Midfielder,Reims,fr Ligue 1,17,1,0
Jordan Teze,24.0,nl NED,Defender,Monaco,fr Ligue 1,16,1,0
Florian Thauvin,31.0,fr FRA,"Forward, Midfielder",Udinese,it Serie A,25,8,3
Arthur Theate,24.0,be BEL,Defender,Eint Frankfurt,de Bundesliga,31,0,0
Norman Theuerkauf,37.0,de GER,Midfielder,Heidenheim,de Bundesliga,1,0,0
Thiago,23.0,br BRA,"Forward, Midfielder",Brentford,eng Premier League,8,0,0
Malick Thiaw,22.0,de GER,Defender,Milan,it Serie A,22,0,0
Denis Thomalla,31.0,de GER,Midfielder,Heidenheim,de Bundesliga,1,0,0
Luke Thomas,23.0,eng ENG,Defender,Leicester City,eng Premier League,14,0,0
Sorba Thomas,24.0,wls WAL,"Forward, Midfielder",Nantes,fr Ligue 1,25,1,3
Adrien Thomasson,30.0,fr FRA,Midfielder,Lens,fr Ligue 1,33,3,7
Morten Thorsby,28.0,no NOR,"Midfielder, Forward",Genoa,it Serie A,30,0,1
Khéphren Thuram,23.0,fr FRA,Midfielder,Juventus,it Serie A,35,4,5
Marcus Thuram,26.0,fr FRA,Forward,Inter,it Serie A,32,14,4
Cheikh Tidiane Niasse,24.0,sn SEN,Midfielder,Hellas Verona,it Serie A,11,0,0
Youri Tielemans,27.0,be BEL,Midfielder,Aston Villa,eng Premier League,36,3,7
Kieran Tierney,27.0,sct SCO,"Defender, Forward",Arsenal,eng Premier League,13,1,0
Phillip Tietz,27.0,de GER,Forward,Augsburg,de Bundesliga,34,7,2
Jurriën Timber,23.0,nl NED,Defender,Arsenal,eng Premier League,30,1,3
Jean-Clair Todibo,24.0,fr FRA,Defender,West Ham,eng Premier League,27,0,0
Harry Toffolo,28.0,eng ENG,Defender,Nott'ham Forest,eng Premier League,4,0,0
Umut Tohumcu,19.0,de GER,"Midfielder, Forward",Hoffenheim,de Bundesliga,12,0,1
Corentin Tolisso,29.0,fr FRA,Midfielder,Lyon,fr Ligue 1,32,7,4
John Tolkin,22.0,us USA,"Defender, Midfielder",Holstein Kiel,de Bundesliga,11,0,2
Rafael Tolói,33.0,it ITA,Defender,Atalanta,it Serie A,11,0,0
Raúl de Tomás,29.0,es ESP,"Defender, Forward",Rayo Vallecano,es La Liga,2,0,0
Tiago Tomás,22.0,pt POR,"Forward, Midfielder",Wolfsburg,de Bundesliga,32,6,1
Takehiro Tomiyasu,25.0,jp JPN,Defender,Arsenal,eng Premier League,1,0,0
Fikayo Tomori,26.0,eng ENG,Defender,Milan,it Serie A,22,0,1
Sandro Tonali,24.0,it ITA,Midfielder,Newcastle Utd,eng Premier League,36,4,2
Luka Topalović,18.0,si SVN,Midfielder,Inter,it Serie A,1,0,0
Pablo Torre,21.0,es ESP,"Midfielder, Forward",Barcelona,es La Liga,10,3,1
David Torres,21.0,es ESP,Defender,Valladolid,es La Liga,18,0,0
Ferrán Torres,24.0,es ESP,"Forward, Midfielder",Barcelona,es La Liga,27,10,6
Pau Torres,27.0,es ESP,Defender,Aston Villa,eng Premier League,24,0,0
Lucas Torró,30.0,es ESP,Midfielder,Osasuna,es La Liga,35,3,0
Lorenzo Tosto,18.0,it ITA,Defender,Empoli,it Serie A,1,0,0
Abdoulaye Touré,30.0,gn GUI,Midfielder,Le Havre,fr Ligue 1,28,10,1
Bazoumana Touré,18.0,ci CIV,"Forward, Midfielder",Hoffenheim,de Bundesliga,13,0,3
Birama Touré,32.0,ml MLI,"Midfielder, Defender",Montpellier,fr Ligue 1,8,0,0
Ousmane Toure,19.0,fr FRA,Defender,Lille,fr Ligue 1,1,0,0
Souleymane Touré,21.0,fr FRA,Defender,Udinese,it Serie A,12,1,0
Lucas Tousart,27.0,fr FRA,Midfielder,Union Berlin,de Bundesliga,15,0,1
Conor Townsend,31.0,eng ENG,Defender,Ipswich Town,eng Premier League,6,0,1
Adama Traoré,28.0,es ESP,"Forward, Midfielder",Fulham,eng Premier League,36,2,7
Boubacar Traoré,22.0,ml MLI,Midfielder,Wolves,eng Premier League,1,0,0
Hamari Traoré,32.0,ml MLI,Defender,Real Sociedad,es La Liga,11,0,1
Omar Traoré,26.0,de GER,Defender,Heidenheim,de Bundesliga,30,0,1
Kevin Trapp,34.0,de GER,Goalkeeper,Eint Frankfurt,de Bundesliga,26,0,0
Mark Travers,25.0,ie IRL,Goalkeeper,Bournemouth,eng Premier League,5,0,0
Óscar Trejo,36.0,ar ARG,Midfielder,Rayo Vallecano,es La Liga,19,1,0
Philipp Treu,23.0,de GER,"Midfielder, Defender",St. Pauli,de Bundesliga,33,0,2
Ryan Trevitt,21.0,eng ENG,Midfielder,Brentford,eng Premier League,1,0,0
Christopher Trimmel,37.0,at AUT,"Defender, Midfielder",Union Berlin,de Bundesliga,26,0,3
Kieran Trippier,33.0,eng ENG,Defender,Newcastle Utd,eng Premier League,25,0,3
Leandro Trossard,29.0,be BEL,Forward,Arsenal,eng Premier League,38,8,7
Adrien Truffert,22.0,fr FRA,"Defender, Midfielder",Rennes,fr Ligue 1,33,2,2
Kostas Tsimikas,28.0,gr GRE,Defender,Liverpool,eng Premier League,18,0,1
Viktor Tsyhankov,26.0,ua UKR,"Forward, Midfielder",Girona,es La Liga,27,2,5
Axel Tuanzebe,26.0,cd COD,Defender,Ipswich Town,eng Premier League,22,0,1
Stefano Turati,22.0,it ITA,Goalkeeper,Monza,it Serie A,30,0,0
Beñat Turrientes,22.0,es ESP,Midfielder,Real Sociedad,es La Liga,21,0,0
Tuta,25.0,br BRA,"Defender, Midfielder",Eint Frankfurt,de Bundesliga,30,2,1
Christantus Uche,21.0,ng NGA,"Forward, Midfielder",Getafe,es La Liga,33,4,6
Destiny Udogie,21.0,it ITA,Defender,Tottenham,eng Premier League,25,0,1
Manuel Ugarte Ribeiro,23.0,uy URU,Midfielder,Manchester Utd,eng Premier League,29,1,2
Lesley Ugochukwu,20.0,fr FRA,Midfielder,Southampton,eng Premier League,26,1,1
Lukas Ullrich,20.0,de GER,Defender,Gladbach,de Bundesliga,26,1,2
Sven Ulreich,35.0,de GER,Goalkeeper,Bayern Munich,de Bundesliga,1,0,0
Enes Ünal,27.0,tr TUR,"Forward, Midfielder",Bournemouth,eng Premier League,17,2,1
Deniz Undav,28.0,de GER,"Forward, Midfielder",Stuttgart,de Bundesliga,27,9,3
Naci Ünüvar,21.0,nl NED,"Midfielder, Defender",Espanyol,es La Liga,2,0,0
Dayot Upamecano,25.0,fr FRA,Defender,Bayern Munich,de Bundesliga,20,2,0
Kacper Urbanski,19.0,pl POL,Midfielder,Monza,it Serie A,8,0,0
Jonas Urbig,20.0,de GER,Goalkeeper,Bayern Munich,de Bundesliga,8,0,0
Can Uzun,18.0,tr TUR,"Midfielder, Forward",Eint Frankfurt,de Bundesliga,20,4,1
Josha Vagnoman,23.0,de GER,"Defender, Midfielder",Stuttgart,de Bundesliga,26,1,1
Lautaro Valenti,25.0,ar ARG,Defender,Parma,it Serie A,20,1,0
Óscar Valentín,29.0,es ESP,Midfielder,Rayo Vallecano,es La Liga,34,0,0
Nicolás Valentini,23.0,ar ARG,Defender,Hellas Verona,it Serie A,14,0,0
Germán Valera,22.0,es ESP,Midfielder,Valencia,es La Liga,8,0,0
Emanuele Valeri,25.0,it ITA,Defender,Parma,it Serie A,35,2,6
Martin Valjent,28.0,sk SVK,Defender,Mallorca,es La Liga,31,3,0
Álex Valle,20.0,es ESP,Defender,Como,it Serie A,15,0,0
Jesús Vallejo,27.0,es ESP,Defender,Real Madrid,es La Liga,4,0,1
Mattia Valoti,30.0,it ITA,Midfielder,Monza,it Serie A,5,0,0
Federico Valverde,26.0,uy URU,"Midfielder, Defender",Real Madrid,es La Liga,36,6,4
Ignace Van Der Brempt,22.0,be BEL,Defender,Como,it Serie A,20,0,1
Siebe Van Der Heyden,26.0,be BEL,"Defender, Midfielder",St. Pauli,de Bundesliga,13,1,0
Virgil van Dijk,33.0,nl NED,Defender,Liverpool,eng Premier League,37,3,1
Vanderson,23.0,br BRA,Defender,Monaco,fr Ligue 1,29,1,3
Maarten Vandevoordt,22.0,be BEL,Goalkeeper,RB Leipzig,de Bundesliga,6,0,0
Jamie Vardy,37.0,eng ENG,Forward,Leicester City,eng Premier League,35,9,4
Ruben Vargas,25.0,ch SUI,"Midfielder, Forward",Augsburg,de Bundesliga,8,0,0
Nikola Vasilj,28.0,ba BIH,Goalkeeper,St. Pauli,de Bundesliga,33,0,0
Devis Vásquez,26.0,co COL,Goalkeeper,Empoli,it Serie A,32,0,0
Johan Vásquez,25.0,mx MEX,Defender,Genoa,it Serie A,36,3,0
Denis Vavro,28.0,sk SVK,Defender,Wolfsburg,de Bundesliga,29,2,0
José Luis García Vayá,25.0,es ESP,Midfielder,Valencia,es La Liga,34,2,2
Robinio Vaz,17.0,fr FRA,Forward,Marseille,fr Ligue 1,2,0,0
Jesus Vazquez,21.0,es ESP,Defender,Valencia,es La Liga,19,0,0
Lucas Vázquez,33.0,es ESP,Defender,Real Madrid,es La Liga,32,1,5
Matías Vecino,32.0,uy URU,Midfielder,Lazio,it Serie A,20,2,3
Danilo Veiga,21.0,pt POR,Defender,Lecce,it Serie A,13,0,0
Renato Veiga,21.0,pt POR,Defender,Juventus,it Serie A,13,0,1
Alejo Véliz,20.0,ar ARG,Forward,Espanyol,es La Liga,27,1,0
Miloš Veljković,28.0,rs SRB,Defender,Werder Bremen,de Bundesliga,14,0,1
Joël Veltman,32.0,nl NED,Defender,Brighton,eng Premier League,21,0,0
Micky van de Ven,23.0,nl NED,Defender,Tottenham,eng Premier League,13,0,2
Lorenzo Venturino,18.0,it ITA,"Forward, Midfielder",Genoa,it Serie A,6,2,0
Nikolas Veratschnig,21.0,at AUT,"Defender, Midfielder",Mainz 05,de Bundesliga,15,0,0
Bart Verbruggen,21.0,nl NED,Goalkeeper,Brighton,eng Premier League,36,0,1
Simone Verdi,32.0,it ITA,"Midfielder, Forward",Como,it Serie A,9,0,0
Jordan Veretout,31.0,fr FRA,Midfielder,Lyon,fr Ligue 1,27,2,0
Arthur Vermeeren,19.0,be BEL,Midfielder,RB Leipzig,de Bundesliga,28,0,2
Yorbe Vertessen,23.0,be BEL,"Midfielder, Forward",Union Berlin,de Bundesliga,17,1,0
Mikel Vesga,31.0,es ESP,Midfielder,Athletic Club,es La Liga,25,0,0
Jannik Vestergaard,31.0,dk DEN,Defender,Leicester City,eng Premier League,18,0,0
Ben Viadere,18.0,fr FRA,Midfielder,Auxerre,fr Ligue 1,1,0,0
Guglielmo Vicario,27.0,it ITA,Goalkeeper,Tottenham,eng Premier League,24,0,0
Carlos Vicente,25.0,es ESP,"Forward, Midfielder",Alavés,es La Liga,37,5,5
Pau Victor,22.0,es ESP,Forward,Barcelona,es La Liga,21,2,1
Nacho Vidal,29.0,es ESP,Defender,Osasuna,es La Liga,5,0,0
Gabriel Vidovic,20.0,hr CRO,Midfielder,Bayern Munich,de Bundesliga,4,0,0
Fran Vieites,25.0,es ESP,Goalkeeper,Betis,es La Liga,4,0,0
Sergio Viera,19.0,es ESP,Midfielder,Las Palmas,es La Liga,2,0,0
Samuele Vignato,20.0,it ITA,Midfielder,Monza,it Serie A,17,0,0
Asier Villalibre,26.0,es ESP,Forward,Alavés,es La Liga,16,1,1
Iván Villar,27.0,es ESP,Goalkeeper,Celta Vigo,es La Liga,4,0,0
Carlos Vinícius,29.0,br BRA,"Midfielder, Forward",Fulham,eng Premier League,3,0,0
Nicolas Viola,34.0,it ITA,"Forward, Midfielder",Cagliari,it Serie A,27,3,1
Viti,26.0,es ESP,Defender,Las Palmas,es La Liga,29,0,2
Mattia Viti,22.0,it ITA,Defender,Empoli,it Serie A,30,1,0
Vitinha,24.0,pt POR,Midfielder,Paris S-G,fr Ligue 1,29,5,1
Daniel Vivian,25.0,es ESP,Defender,Athletic Club,es La Liga,32,4,0
Krapyvtsov Vladyslav,19.0,ua UKR,Goalkeeper,Girona,es La Liga,2,0,0
Dušan Vlahović,24.0,rs SRB,Forward,Juventus,it Serie A,29,10,4
Vanja Vlahović,20.0,rs SRB,"Forward, Midfielder",Atalanta,it Serie A,3,0,0
Nikola Vlašić,26.0,hr CRO,"Midfielder, Forward",Torino,it Serie A,30,5,4
Alessandro Vogliacco,25.0,it ITA,Defender,Parma,it Serie A,10,0,0
Kevin Vogt,32.0,de GER,Defender,Union Berlin,de Bundesliga,18,1,0
Mërgim Vojvoda,29.0,xk KVX,Defender,Como,it Serie A,11,1,2
Kevin Volland,32.0,de GER,"Forward, Midfielder",Union Berlin,de Bundesliga,4,0,0
Aster Vranckx,21.0,be BEL,Midfielder,Wolfsburg,de Bundesliga,14,0,0
Stefan de Vrij,32.0,nl NED,Defender,Inter,it Serie A,26,3,0
Ibrahima Wadji,29.0,sn SEN,"Forward, Midfielder",Saint-Étienne,fr Ligue 1,10,0,0
Robert Wagner,21.0,de GER,Midfielder,St. Pauli,de Bundesliga,12,0,0
Elye Wahi,21.0,fr FRA,"Forward, Midfielder",Eint Frankfurt,de Bundesliga,8,0,0
Hauke Wahl,30.0,de GER,Defender,St. Pauli,de Bundesliga,33,0,0
Kyle Walker,34.0,eng ENG,Defender,Milan,it Serie A,11,0,0
Kyle Walker-Peters,27.0,eng ENG,Defender,Southampton,eng Premier League,33,0,2
Christian Walton,28.0,eng ENG,Goalkeeper,Ipswich Town,eng Premier League,7,0,0
Sebastian Walukiewicz,24.0,pl POL,Defender,Empoli,it Serie A,2,0,0
Aaron Wan-Bissaka,26.0,eng ENG,Defender,West Ham,eng Premier League,36,2,5
Paul Wanner,18.0,de GER,"Midfielder, Forward",Heidenheim,de Bundesliga,29,3,2
Danny Ward,31.0,wls WAL,Goalkeeper,Leicester City,eng Premier League,2,0,0
Joel Ward,34.0,eng ENG,Defender,Crystal Palace,eng Premier League,2,0,0
James Ward-Prowse,29.0,eng ENG,Midfielder,Nott'ham Forest,eng Premier League,9,0,1
Kjell-Arik Wätjen,18.0,de GER,Midfielder,Dortmund,de Bundesliga,2,0,0
Ollie Watkins,28.0,eng ENG,Forward,Aston Villa,eng Premier League,38,16,8
Timothy Weah,24.0,us USA,"Defender, Forward",Juventus,it Serie A,30,5,2
Adam Webster,29.0,eng ENG,Defender,Brighton,eng Premier League,14,0,0
Julian Weigl,28.0,de GER,Midfielder,Gladbach,de Bundesliga,33,0,2
Timon Weiner,25.0,de GER,Goalkeeper,Holstein Kiel,de Bundesliga,25,0,0
Nelson Weiper,19.0,de GER,"Forward, Midfielder",Mainz 05,de Bundesliga,23,3,2
Mitchell Weiser,30.0,de GER,"Defender, Midfielder",Werder Bremen,de Bundesliga,32,5,9
Noah Weißhaupt,22.0,de GER,Forward,Freiburg,de Bundesliga,3,0,0
Danny Welbeck,33.0,eng ENG,Forward,Brighton,eng Premier League,30,10,4
Welington,23.0,br BRA,Defender,Southampton,eng Premier League,10,0,0
Timo Werner,28.0,de GER,"Forward, Midfielder",Tottenham,eng Premier League,18,0,3
Adam Wharton,20.0,eng ENG,Midfielder,Crystal Palace,eng Premier League,20,0,2
Ben White,26.0,eng ENG,Defender,Arsenal,eng Premier League,17,0,2
Silvan Widmer,31.0,ch SUI,Defender,Mainz 05,de Bundesliga,27,0,1
Mats Wieffer,24.0,nl NED,"Defender, Midfielder",Brighton,eng Premier League,25,1,3
Mateusz Wieteska,27.0,pl POL,Defender,Cagliari,it Serie A,5,0,0
Caleb Wiley,19.0,us USA,"Defender, Midfielder",Strasbourg,fr Ligue 1,6,0,1
Iñaki Williams,30.0,gh GHA,Forward,Athletic Club,es La Liga,35,6,8
Neco Williams,23.0,wls WAL,Defender,Nott'ham Forest,eng Premier League,35,1,3
Nico Williams,22.0,es ESP,Forward,Athletic Club,es La Liga,29,5,5
Willian,35.0,br BRA,"Forward, Midfielder",Fulham,eng Premier League,10,0,0
Joe Willock,24.0,eng ENG,"Midfielder, Forward",Newcastle Utd,eng Premier League,32,0,2
Callum Wilson,32.0,eng ENG,Forward,Newcastle Utd,eng Premier League,18,0,0
Harry Wilson,27.0,wls WAL,"Forward, Midfielder",Fulham,eng Premier League,25,6,1
Patrick Wimmer,23.0,at AUT,"Midfielder, Forward",Wolfsburg,de Bundesliga,29,3,4
Jonas Wind,25.0,dk DEN,"Forward, Midfielder",Wolfsburg,de Bundesliga,31,9,3
Harry Winks,28.0,eng ENG,Midfielder,Leicester City,eng Premier League,22,0,2
Ben Winterburn,19.0,eng ENG,"Midfielder, Forward",Bournemouth,eng Premier League,4,0,0
Florian Wirtz,21.0,de GER,"Midfielder, Forward",Leverkusen,de Bundesliga,31,10,12
Yoane Wissa,27.0,cd COD,Forward,Brentford,eng Premier League,35,19,4
Dani de Wit,26.0,nl NED,"Midfielder, Forward",Bochum,de Bundesliga,28,2,1
Axel Witsel,35.0,be BEL,Defender,Atlético Madrid,es La Liga,14,0,1
Maximilian Wittek,28.0,de GER,Defender,Bochum,de Bundesliga,33,0,0
Marius Wolf,29.0,de GER,Defender,Augsburg,de Bundesliga,32,1,3
Nick Woltemade,22.0,de GER,"Forward, Midfielder",Stuttgart,de Bundesliga,28,12,2
Jeong Woo-yeong,24.0,kr KOR,"Midfielder, Forward",Union Berlin,de Bundesliga,23,3,2
Chris Wood,32.0,nz NZL,Forward,Nott'ham Forest,eng Premier League,36,20,3
Nathan Wood-Gordon,22.0,eng ENG,Defender,Southampton,eng Premier League,11,0,0
Christopher Wooh,22.0,cm CMR,Defender,Rennes,fr Ligue 1,20,0,0
Luke Woolfenden,25.0,eng ENG,Defender,Ipswich Town,eng Premier League,15,0,0
Granit Xhaka,31.0,ch SUI,Midfielder,Leverkusen,de Bundesliga,33,2,7
Lamine Yamal,17.0,es ESP,Forward,Barcelona,es La Liga,35,9,13
Daniel Yáñez,17.0,es ESP,Forward,Real Madrid,es La Liga,1,0,0
Erencan Yardimci,22.0,tr TUR,"Forward, Midfielder",Hoffenheim,de Bundesliga,8,0,0
Yehor Yarmoliuk,20.0,ua UKR,Midfielder,Brentford,eng Premier League,31,0,0
Ryan Yates,26.0,eng ENG,Midfielder,Nott'ham Forest,eng Premier League,35,2,1
John Yeboah,24.0,ec ECU,"Forward, Midfielder",Venezia,it Serie A,33,1,1
Bertuğ Yıldırım,22.0,tr TUR,Forward,Getafe,es La Liga,22,1,0
Kenan Yıldız,19.0,tr TUR,"Forward, Midfielder",Juventus,it Serie A,35,7,4
Leny Yoro,18.0,fr FRA,Defender,Manchester Utd,eng Premier League,21,0,0
Ashley Young,39.0,eng ENG,Defender,Everton,eng Premier League,32,1,3
Etienne Youte Kinkoue,22.0,fr FRA,Defender,Le Havre,fr Ligue 1,28,0,0
Illia Zabarnyi,21.0,ua UKR,Defender,Bournemouth,eng Premier League,36,0,1
Eloge Zabi,17.0,ci CIV,"Defender, Midfielder",Reims,fr Ligue 1,2,0,0
Mattia Zaccagni,29.0,it ITA,Forward,Lazio,it Serie A,34,8,6
