Player,Age,Nation,Pos,Squad,Comp,MP,Gls,Ast
Han-Noah Massengo,23.0,fr FRA,MF,Auxerre,fr Ligue 1,17,0,0
Clinton Mata,31.0,ao ANG,DF,Lyon,fr Ligue 1,29,0,4
Jaime Mata,35.0,es ESP,"FW,MF",Las Palmas,es La Liga,30,0,0
Igor Matanovic,21.0,hr CRO,FW,Eint Frankfurt,de Bundesliga,16,1,0
Pape Matar Sarr,21.0,sn SEN,MF,Tottenham,eng Premier League,36,3,2
Eliot Matazo,22.0,be BEL,MF,Monaco,fr Ligue 1,3,0,0
Jean-Philippe Mateta,27.0,fr FRA,FW,Crystal Palace,eng Premier League,37,14,2
Nemanja Matić,35.0,rs SRB,MF,Lyon,fr Ligue 1,29,0,1
Rudy Matondo,16.0,fr FRA,MF,Auxerre,fr Ligue 1,5,0,0
Chrislain Matsima,22.0,fr FRA,DF,Augsburg,de Bundesliga,30,1,1
Jean Mattéo Bahoya,19.0,fr FRA,"MF,FW",Eint Frankfurt,de Bundesliga,24,2,3
Alan Matturro,19.0,uy URU,DF,Genoa,it Serie A,13,0,0
Azor Matusiwa,26.0,nl NED,MF,Rennes,fr Ligue 1,29,1,3
Neal Maupay,27.0,fr FRA,FW,Marseille,fr Ligue 1,22,4,4
Maurides,30.0,br BRA,FW,St. Pauli,de Bundesliga,1,0,0
Stephy Mavididi,26.0,eng ENG,FW,Leicester City,eng Premier League,30,4,1
Konstantinos Mavropanos,26.0,gr GRE,DF,West Ham,eng Premier League,33,0,0
Christian Mawissa,19.0,fr FRA,DF,Monaco,fr Ligue 1,22,0,0
Keke Maximilian Topp,20.0,de GER,"FW,MF",Werder Bremen,de Bundesliga,19,2,2
Borja Mayoral,27.0,es ESP,FW,Getafe,es La Liga,24,5,1
Senny Mayulu,18.0,fr FRA,MF,Paris S-G,fr Ligue 1,20,2,2
Noussair Mazraoui,26.0,ma MAR,DF,Manchester Utd,eng Premier League,37,0,1
Andrea Mazza,20.0,it ITA,GK,Monza,it Serie A,1,0,0
Luca Mazzitelli,28.0,it ITA,MF,Como,it Serie A,11,1,1
Pasquale Mazzocchi,29.0,it ITA,"DF,FW",Napoli,it Serie A,20,0,0
Samuel Mbangula,20.0,be BEL,FW,Juventus,it Serie A,23,3,3
Ethan Mbappé,17.0,fr FRA,"MF,FW",Lille,fr Ligue 1,10,0,0
Kylian Mbappé,25.0,fr FRA,FW,Real Madrid,es La Liga,34,31,3
Ibrahim Mbaye,16.0,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,9,1,1
Bryan Mbeumo,24.0,cm CMR,FW,Brentford,eng Premier League,38,20,7
James Mcatee,21.0,eng ENG,"MF,FW",Manchester City,eng Premier League,15,3,0
Kasey McAteer,22.0,ie IRL,FW,Leicester City,eng Premier League,18,1,1
Oliver McBurnie,28.0,sct SCO,FW,Las Palmas,es La Liga,34,3,6
Alex McCarthy,34.0,eng ENG,GK,Southampton,eng Premier League,5,0,0
John McGinn,29.0,sct SCO,"MF,FW",Aston Villa,eng Premier League,34,1,4
Scott McKenna,27.0,sct SCO,DF,Las Palmas,es La Liga,29,0,0
Weston McKennie,25.0,us USA,"MF,DF",Juventus,it Serie A,32,2,4
Mark McKenzie,25.0,us USA,DF,Toulouse,fr Ligue 1,30,1,1
Dwight McNeil,24.0,eng ENG,"MF,FW",Everton,eng Premier League,21,4,6
Scott McTominay,27.0,sct SCO,MF,Manchester Utd,eng Premier League,2,0,0
Scott McTominay,27.0,sct SCO,MF,Napoli,it Serie A,34,12,4
Jakov Medić,25.0,hr CRO,DF,Bochum,de Bundesliga,23,1,0
Facundo Medina,25.0,ar ARG,DF,Lens,fr Ligue 1,29,0,1
Ben Mee,34.0,eng ENG,DF,Brentford,eng Premier League,7,0,0
Jayden Meghoma,18.0,eng ENG,DF,Brentford,eng Premier League,1,0,0
Henrik Meister,20.0,dk DEN,FW,Rennes,fr Ligue 1,4,1,0
Bamo Meïté,22.0,ci CIV,DF,Montpellier,fr Ligue 1,7,0,0
Bamo Meïté,22.0,ci CIV,DF,Marseille,fr Ligue 1,3,0,0
Mohamed Meité,16.0,fr FRA,FW,Rennes,fr Ligue 1,12,2,0
Mateo Mejía,21.0,es ESP,FW,Sevilla,es La Liga,1,0,0
Farid El Melali,27.0,dz ALG,FW,Angers,fr Ligue 1,32,2,3
Filippo Melegoni,25.0,it ITA,"MF,FW",Genoa,it Serie A,3,0,1
Arthur Melo,27.0,br BRA,MF,Girona,es La Liga,15,0,0
Nuno Mendes,22.0,pt POR,DF,Paris S-G,fr Ligue 1,24,1,3
Brais Méndez,27.0,es ESP,MF,Real Sociedad,es La Liga,27,3,2
Antoine Mendy,20.0,sn SEN,DF,Nice,fr Ligue 1,18,0,0
Ferland Mendy,29.0,fr FRA,DF,Real Madrid,es La Liga,14,0,1
Nampalys Mendy,32.0,sn SEN,MF,Lens,fr Ligue 1,10,0,1
Nobel Mendy,19.0,fr FRA,DF,Betis,es La Liga,2,0,0
Gideon Mensah,26.0,gh GHA,DF,Auxerre,fr Ligue 1,29,0,1
Alex Meret,27.0,it ITA,GK,Napoli,it Serie A,34,0,0
Mikel Merino,28.0,es ESP,"MF,FW",Arsenal,eng Premier League,28,7,2
Quentin Merlin,22.0,fr FRA,DF,Marseille,fr Ligue 1,27,1,3
Víctor Meseguer,25.0,es ESP,MF,Valladolid,es La Liga,14,0,0
Rafik Messali,21.0,fr FRA,DF,Toulouse,fr Ligue 1,13,0,1
Junior Messias,33.0,br BRA,"MF,FW",Genoa,it Serie A,17,1,1
Connor Metcalfe,24.0,au AUS,"MF,FW",St. Pauli,de Bundesliga,10,0,0
Karol Mets,31.0,ee EST,DF,St. Pauli,de Bundesliga,10,0,0
Thomas Meunier,32.0,be BEL,DF,Lille,fr Ligue 1,30,2,0
Alexander Meyer,33.0,de GER,GK,Dortmund,de Bundesliga,2,0,0
Shumaira Mheuka,16.0,eng ENG,MF,Chelsea,eng Premier League,1,0,0
Lucas Michal,19.0,fr FRA,"FW,MF",Monaco,fr Ligue 1,8,0,0
Florian Micheler,19.0,at AUT,MF,Hoffenheim,de Bundesliga,1,0,0
Miguel,24.0,es ESP,FW,Leganés,es La Liga,34,1,3
Valentin Mihaila,24.0,ro ROU,"FW,MF",Parma,it Serie A,21,0,3
Georges Mikautadze,23.0,ge GEO,FW,Lyon,fr Ligue 1,34,11,6
Igor Miladinović,21.0,rs SRB,"FW,MF",Saint-Étienne,fr Ligue 1,3,0,0
Nikola Milenković,26.0,rs SRB,DF,Nott'ham Forest,eng Premier League,37,5,2
Lewis Miley,18.0,eng ENG,MF,Newcastle Utd,eng Premier League,14,1,0
Vanja Milinković-Savić,27.0,rs SRB,GK,Torino,it Serie A,37,0,0
Éder Militão,26.0,br BRA,DF,Real Madrid,es La Liga,12,1,1
Luis Milla,29.0,es ESP,MF,Getafe,es La Liga,33,1,4
Pere Milla,31.0,es ESP,"MF,FW",Espanyol,es La Liga,20,3,0
Enzo Millot,22.0,fr FRA,"MF,FW",Stuttgart,de Bundesliga,29,6,5
James Milner,38.0,eng ENG,MF,Brighton,eng Premier League,4,0,0
Kim Min-jae,27.0,kr KOR,DF,Bayern Munich,de Bundesliga,27,2,0
Yerry Mina,29.0,co COL,DF,Cagliari,it Serie A,31,1,0
Takumi Minamino,29.0,jp JPN,"MF,FW",Monaco,fr Ligue 1,31,6,3
Lucas Mincarelli,20.0,fr FRA,DF,Montpellier,fr Ligue 1,10,1,0
Tyrone Mings,31.0,eng ENG,DF,Aston Villa,eng Premier League,14,0,0
Óscar Mingueza,25.0,es ESP,"MF,DF",Celta Vigo,es La Liga,34,4,6
Kim Minsu,18.0,kr KOR,"MF,FW",Girona,es La Liga,3,0,0
Yankuba Minteh,20.0,gm GAM,"FW,MF",Brighton,eng Premier League,32,6,4
Bojan Miovski,25.0,mk MKD,FW,Girona,es La Liga,17,2,1
Rafa Mir,27.0,es ESP,"FW,MF",Valencia,es La Liga,20,1,2
Juan Miranda,24.0,es ESP,DF,Bologna,it Serie A,31,0,6
Fabio Miretti,20.0,it ITA,"MF,FW",Genoa,it Serie A,25,3,3
Tyrick Mitchell,24.0,eng ENG,DF,Crystal Palace,eng Premier League,37,0,5
Kaoru Mitoma,27.0,jp JPN,"FW,MF",Brighton,eng Premier League,36,10,4
Maximilian Mittelstädt,27.0,de GER,DF,Stuttgart,de Bundesliga,31,1,7
Koji Miyoshi,27.0,jp JPN,"FW,MF",Bochum,de Bundesliga,15,1,0
Henrikh Mkhitaryan,35.0,am ARM,MF,Inter,it Serie A,32,1,4
Jakub Moder,25.0,pl POL,MF,Brighton,eng Premier League,4,0,0
Rui Modesto,24.0,ao ANG,"DF,MF",Udinese,it Serie A,20,0,1
Luka Modrić,38.0,hr CRO,MF,Real Madrid,es La Liga,35,2,6
Max Moerstedt,,de GER,FW,Hoffenheim,de Bundesliga,12,0,0
Terem Moffi,25.0,ng NGA,FW,Nice,fr Ligue 1,5,1,0
Mostafa Mohamed,26.0,eg EGY,FW,Nantes,fr Ligue 1,30,5,0
Johan Mojica,31.0,co COL,DF,Mallorca,es La Liga,36,1,2
David Mokwa,20.0,fr FRA,"DF,FW",Hoffenheim,de Bundesliga,2,0,0
Alberto Moleiro,20.0,es ESP,"FW,MF",Las Palmas,es La Liga,35,6,1
Nahuel Molina,26.0,ar ARG,DF,Atlético Madrid,es La Liga,30,0,3
Florent Mollet,32.0,fr FRA,"MF,FW",Nantes,fr Ligue 1,9,0,0
Jon Moncayola,26.0,es ESP,MF,Osasuna,es La Liga,32,0,0
Jeremy Monga,,,"FW,MF",Leicester City,eng Premier League,7,0,0
Gonzalo Montiel,27.0,ar ARG,"DF,MF",Sevilla,es La Liga,6,0,0
Lorenzo Montipò,28.0,it ITA,GK,Hellas Verona,it Serie A,36,0,0
Mikey Moore,16.0,eng ENG,FW,Tottenham,eng Premier League,10,0,1
Álvaro Morata,31.0,es ESP,"FW,MF",Milan,it Serie A,16,5,0
Morato,23.0,br BRA,DF,Nott'ham Forest,eng Premier League,26,0,0
Diego Moreira,19.0,pt POR,"DF,MF",Strasbourg,fr Ligue 1,32,2,7
Alberto Moreno,32.0,es ESP,DF,Como,it Serie A,24,0,0
Álex Moreno,31.0,es ESP,"DF,MF",Nott'ham Forest,eng Premier League,15,0,1
Gerard Moreno,32.0,es ESP,FW,Villarreal,es La Liga,17,3,2
Matias Moreno,20.0,ar ARG,DF,Fiorentina,it Serie A,4,0,0
Xavier Moreno,19.0,es ESP,FW,Valladolid,es La Liga,1,0,0
Tete Morente,27.0,es ESP,"FW,MF",Lecce,it Serie A,31,3,2
Mateu Morey,24.0,es ESP,DF,Mallorca,es La Liga,16,0,0
Ilaix Moriba,21.0,gn GUI,MF,Celta Vigo,es La Liga,33,1,1
Manu Morlanes,25.0,es ESP,MF,Mallorca,es La Liga,23,0,0
Nikola Moro,26.0,hr CRO,MF,Bologna,it Serie A,22,0,2
Raúl Moro,21.0,es ESP,"MF,FW",Valladolid,es La Liga,33,4,5
Sam Morsy,32.0,eg EGY,MF,Ipswich Town,eng Premier League,33,1,1
Gabriel Moscardo,18.0,br BRA,"MF,DF",Reims,fr Ligue 1,6,0,0
Cristhian Mosquera,20.0,es ESP,DF,Valencia,es La Liga,37,1,0
Daniel Mosquera,24.0,co COL,FW,Hellas Verona,it Serie A,35,5,1
Yerson Mosquera,23.0,co COL,DF,Wolves,eng Premier League,5,0,0
Dany Mota,26.0,pt POR,"FW,MF",Monza,it Serie A,31,5,2
Yael Mouanga,19.0,fr FRA,DF,Montpellier,fr Ligue 1,14,0,0
Aimen Moueffek,23.0,fr FRA,MF,Saint-Étienne,fr Ligue 1,22,0,1
Youssoufa Moukoko,19.0,de GER,"FW,MF",Nice,fr Ligue 1,11,2,1
Steve Mounié,29.0,bj BEN,"FW,MF",Augsburg,de Bundesliga,16,1,0
Mason Mount,25.0,eng ENG,MF,Manchester Utd,eng Premier League,17,1,0
Santiago Mouriño,22.0,uy URU,DF,Alavés,es La Liga,25,0,1
Louis Mouton,22.0,fr FRA,MF,Saint-Étienne,fr Ligue 1,24,0,1
Divin Mubama,19.0,eng ENG,FW,Manchester City,eng Premier League,1,0,0
Mykhailo Mudryk,23.0,ua UKR,FW,Chelsea,eng Premier League,7,0,0
Ngal'Ayel Mukau,19.0,cd COD,MF,Lille,fr Ligue 1,22,0,1
Nordi Mukiele,26.0,fr FRA,DF,Leverkusen,de Bundesliga,15,1,0
Florian Müller,26.0,de GER,GK,Freiburg,de Bundesliga,9,0,0
Kevin Müller,33.0,de GER,GK,Heidenheim,de Bundesliga,33,0,0
Marius Müller,31.0,de GER,GK,Wolfsburg,de Bundesliga,6,0,0
Thomas Müller,34.0,de GER,"MF,FW",Bayern Munich,de Bundesliga,30,1,4
Abdul Mumin,26.0,gh GHA,DF,Rayo Vallecano,es La Liga,24,2,1
Marshall Munetsi,28.0,zw ZIM,"MF,FW",Wolves,eng Premier League,14,2,1
Marshall Munetsi,28.0,zw ZIM,MF,Reims,fr Ligue 1,19,4,2
Rodrigo Muniz,23.0,br BRA,FW,Fulham,eng Premier League,31,8,1
Aihen Muñoz,26.0,es ESP,DF,Real Sociedad,es La Liga,21,0,0
Álex Muñoz,30.0,es ESP,DF,Las Palmas,es La Liga,21,3,0
Daniel Muñoz,28.0,co COL,DF,Crystal Palace,eng Premier League,37,4,5
Iker Muñoz,21.0,es ESP,MF,Osasuna,es La Liga,23,0,1
Javier Muñoz,29.0,es ESP,"MF,DF",Las Palmas,es La Liga,35,1,3
Víctor Muñoz,21.0,es ESP,"FW,DF",Real Madrid,es La Liga,2,0,0
Arijanet Muric,25.0,xk KVX,GK,Ipswich Town,eng Premier League,18,0,0
Murillo,22.0,br BRA,DF,Nott'ham Forest,eng Premier League,36,2,0
Vedat Muriqi,30.0,xk KVX,FW,Mallorca,es La Liga,29,7,2
Jacob Murphy,29.0,eng ENG,FW,Newcastle Utd,eng Premier League,35,8,12
Bob Murphy Omoregbe,20.0,it ITA,MF,Milan,it Serie A,1,0,0
Yunus Musah,21.0,us USA,"MF,FW",Milan,it Serie A,29,0,2
Jamal Musiala,21.0,de GER,MF,Bayern Munich,de Bundesliga,25,12,2
Florent Muslija,26.0,xk KVX,"FW,MF",Freiburg,de Bundesliga,9,0,0
Almoatasem Al Musrati,28.0,ly LBY,MF,Monaco,fr Ligue 1,10,1,1
Juan Musso,30.0,ar ARG,GK,Atalanta,it Serie A,1,0,0
Juan Musso,30.0,ar ARG,GK,Atlético Madrid,es La Liga,2,0,0
Kingstone Mutandwa,21.0,zm ZAM,"FW,MF",Cagliari,it Serie A,6,0,0
Junior Mwanga,21.0,fr FRA,MF,Le Havre,fr Ligue 1,11,1,2
Junior Mwanga,21.0,fr FRA,MF,Strasbourg,fr Ligue 1,8,0,0
Phillipp Mwene,30.0,at AUT,DF,Mainz 05,de Bundesliga,32,1,4
Vitaliy Mykolenko,25.0,ua UKR,DF,Everton,eng Premier League,35,1,2
Joakim Mæhle,27.0,dk DEN,DF,Wolfsburg,de Bundesliga,28,3,4
Obite N'Dicka,24.0,ci CIV,DF,Roma,it Serie A,38,0,1
Konan N'dri,23.0,ci CIV,"FW,MF",Lecce,it Serie A,11,0,0
Loïc N'Gatta,20.0,fr FRA,DF,Auxerre,fr Ligue 1,2,0,0
Nathan N'Goumou,24.0,cm CMR,FW,Gladbach,de Bundesliga,19,2,1
Djylian N'Guessan,15.0,fr FRA,FW,Saint-Étienne,fr Ligue 1,8,0,0
Stanley N'Soki,25.0,fr FRA,DF,Hoffenheim,de Bundesliga,22,0,0
Mickael Nade,25.0,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1,2
Bilal Nadir,20.0,ma MAR,MF,Marseille,fr Ligue 1,15,1,0
Mahamadou Nagida,19.0,cm CMR,DF,Rennes,fr Ligue 1,12,2,0
Keito Nakamura,24.0,jp JPN,"FW,MF",Reims,fr Ligue 1,32,11,2
Sebastian Nanasi,22.0,se SWE,"MF,FW",Strasbourg,fr Ligue 1,31,6,4
Yael Nandjou,19.0,fr FRA,DF,Nice,fr Ligue 1,3,0,0
Nikolas Nartey,24.0,dk DEN,MF,Stuttgart,de Bundesliga,1,0,0
Matija Nastasić,31.0,rs SRB,DF,Leganés,es La Liga,26,1,0
Natan,23.0,br BRA,DF,Betis,es La Liga,31,1,1
Pau Navarro,19.0,es ESP,DF,Villarreal,es La Liga,17,0,0
Roberto Navarro,22.0,es ESP,"MF,FW",Mallorca,es La Liga,23,1,0
Jesús Navas,38.0,es ESP,"FW,MF",Sevilla,es La Liga,15,1,0
Michel Ndary Adopo,24.0,fr FRA,MF,Cagliari,it Serie A,35,1,1
Youssouf Ndayishimiye,25.0,bi BDI,DF,Nice,fr Ligue 1,23,3,0
Iliman Ndiaye,24.0,sn SEN,FW,Everton,eng Premier League,33,9,0
Junior Ndiaye,19.0,fr FRA,FW,Montpellier,fr Ligue 1,15,0,0
Rassoul Ndiaye,22.0,sn SEN,MF,Le Havre,fr Ligue 1,27,1,0
Wilfred Ndidi,27.0,ng NGA,MF,Leicester City,eng Premier League,28,0,5
Wilfried Ndollo,19.0,cm CMR,DF,Montpellier,fr Ligue 1,8,0,0
Tanguy Ndombele,27.0,fr FRA,MF,Nice,fr Ligue 1,18,1,2
Cher Ndour,20.0,it ITA,"MF,DF",Fiorentina,it Serie A,9,0,0
Dan Ndoye,23.0,ch SUI,FW,Bologna,it Serie A,30,8,4
Paul Nebel,21.0,de GER,MF,Mainz 05,de Bundesliga,31,10,4
Kosta Nedeljković,18.0,rs SRB,DF,Aston Villa,eng Premier League,5,0,0
Kosta Nedeljković,18.0,rs SRB,DF,RB Leipzig,de Bundesliga,10,0,0
Loïc Nego,33.0,hu HUN,"DF,FW",Le Havre,fr Ligue 1,31,0,0
Ivan Nekić,23.0,hr CRO,DF,Holstein Kiel,de Bundesliga,1,0,0
Reiss Nelson,24.0,eng ENG,FW,Arsenal,eng Premier League,1,0,0
Reiss Nelson,24.0,eng ENG,FW,Fulham,eng Premier League,11,1,1
Victor Nelsson,25.0,dk DEN,DF,Roma,it Serie A,4,0,0
David Nemeth,23.0,at AUT,DF,St. Pauli,de Bundesliga,24,0,1
David Neres,27.0,br BRA,FW,Napoli,it Serie A,28,2,4
Neto,35.0,br BRA,GK,Bournemouth,eng Premier League,2,0,0
Pedro Neto,24.0,pt POR,FW,Chelsea,eng Premier League,35,4,6
Luca Netz,21.0,de GER,DF,Gladbach,de Bundesliga,24,0,2
Manuel Neuer,38.0,de GER,GK,Bayern Munich,de Bundesliga,22,0,0
Florian Neuhaus,27.0,de GER,MF,Gladbach,de Bundesliga,18,0,1
João Neves,19.0,pt POR,"MF,DF",Paris S-G,fr Ligue 1,29,3,8
Yvan Neyou,27.0,cm CMR,MF,Leganés,es La Liga,30,1,1
Cyril Ngonge,24.0,be BEL,FW,Napoli,it Serie A,18,0,0
Mikayil Ngor Faye,20.0,sn SEN,DF,Rennes,fr Ligue 1,11,0,0
Steve Ngoura,19.0,fr FRA,FW,Le Havre,fr Ligue 1,8,0,0
Bernard Nguene,17.0,cm CMR,FW,Nice,fr Ligue 1,1,0,0
Moussa Niakhate,28.0,sn SEN,DF,Lyon,fr Ligue 1,31,0,0
Abdoulaye Niakhate Ndiaye,22.0,sn SEN,DF,Brest,fr Ligue 1,22,1,0
Ibrahima Niane,25.0,sn SEN,FW,Angers,fr Ligue 1,24,3,1
Tanguy Nianzou,22.0,fr FRA,DF,Sevilla,es La Liga,6,0,0
Rasmus Nicolaisen,27.0,dk DEN,DF,Toulouse,fr Ligue 1,7,0,1
Moritz Nicolas,26.0,de GER,GK,Gladbach,de Bundesliga,19,0,0
Hans Nicolussi Caviglia,24.0,it ITA,MF,Venezia,it Serie A,35,4,2
Julian Niehues,23.0,de GER,MF,Heidenheim,de Bundesliga,8,0,0
Oliver Nielsen,21.0,dk DEN,DF,Lazio,it Serie A,2,0,0
Saúl Ñíguez,29.0,es ESP,MF,Sevilla,es La Liga,24,1,6
Eybi Nije,19.0,se SWE,"FW,MF",Torino,it Serie A,16,1,0
Tamás Nikitscher,24.0,hu HUN,"MF,DF",Valladolid,es La Liga,13,0,0
Adrian Niño,20.0,es ESP,FW,Atlético Madrid,es La Liga,1,0,0
Justin Njinmah,23.0,de GER,"FW,MF",Werder Bremen,de Bundesliga,26,3,2
Eddie Nketiah,25.0,eng ENG,"FW,MF",Crystal Palace,eng Premier League,29,3,1
Niels Nkounkou,23.0,fr FRA,"DF,MF",Eint Frankfurt,de Bundesliga,12,0,0
Christopher Nkunku,26.0,fr FRA,FW,Chelsea,eng Premier League,27,3,2
Felix Nmecha,23.0,de GER,MF,Dortmund,de Bundesliga,26,4,1
Lukas Nmecha,25.0,de GER,"FW,MF",Wolfsburg,de Bundesliga,19,3,0
Arnaud Nordin,26.0,fr FRA,FW,Montpellier,fr Ligue 1,16,4,1
Arnaud Nordin,26.0,fr FRA,"DF,MF",Mainz 05,de Bundesliga,6,0,0
Brooke Norton-Cuffy,20.0,eng ENG,"DF,FW",Genoa,it Serie A,14,0,0
Tijjani Noslin,25.0,nl NED,"FW,MF",Lazio,it Serie A,30,2,2
Hugo Novoa,21.0,es ESP,"DF,MF",Alavés,es La Liga,5,0,0
Plamedi Nsingi,23.0,,MF,Nantes,fr Ligue 1,1,0,0
Randy Nteka,26.0,ao ANG,FW,Rayo Vallecano,es La Liga,24,3,0
Ernest Nuamah,20.0,gh GHA,"FW,MF",Lyon,fr Ligue 1,23,3,1
Alexander Nübel,27.0,de GER,GK,Stuttgart,de Bundesliga,34,0,1
Gustavo Nunes,18.0,br BRA,"FW,MF",Brentford,eng Premier League,3,0,0
Matheus Nunes,25.0,pt POR,"DF,MF",Manchester City,eng Premier League,26,1,6
Darwin Núñez,25.0,uy URU,FW,Liverpool,eng Premier League,30,5,2
Unai Núñez,27.0,es ESP,DF,Athletic Club,es La Liga,10,0,0
Antonio Nusa,19.0,no NOR,"MF,DF",RB Leipzig,de Bundesliga,25,3,3
Ethan Nwaneri,17.0,eng ENG,"FW,MF",Arsenal,eng Premier League,26,4,2
Ørjan Nyland,33.0,no NOR,GK,Sevilla,es La Liga,30,0,0
Allan Nyom,36.0,cm CMR,"DF,MF",Getafe,es La Liga,20,1,2
Rabby Nzingoula,18.0,cg CGO,MF,Montpellier,fr Ligue 1,27,1,0
M'Bala Nzola,27.0,ao ANG,FW,Lens,fr Ligue 1,21,6,1
Marwann Nzuzi,20.0,fr FRA,DF,Saint-Étienne,fr Ligue 1,2,0,0
Christian Nørgaard,30.0,dk DEN,MF,Brentford,eng Premier League,34,5,4
Jake O'Brien,23.0,ie IRL,DF,Everton,eng Premier League,20,2,0
Matt O'Riley,23.0,dk DEN,MF,Brighton,eng Premier League,21,2,2
Dara O'Shea,25.0,ie IRL,DF,Ipswich Town,eng Premier League,35,0,2
Adam Obert,21.0,sk SVK,DF,Cagliari,it Serie A,21,1,1
Chidozie Obi-Martin,16.0,dk DEN,FW,Manchester Utd,eng Premier League,7,0,0
Jan Oblak,31.0,si SVN,GK,Atlético Madrid,es La Liga,36,0,0
Lucas Ocampos,30.0,ar ARG,FW,Sevilla,es La Liga,2,0,1
Jens Odgaard,25.0,dk DEN,"MF,FW",Bologna,it Serie A,29,6,1
Wilson Odobert,19.0,fr FRA,"FW,MF",Tottenham,eng Premier League,16,1,0
David Odogu,18.0,de GER,DF,Wolfsburg,de Bundesliga,3,0,0
Álvaro Odriozola,28.0,es ESP,DF,Real Sociedad,es La Liga,2,0,0
Tim Oermann,20.0,de GER,DF,Bochum,de Bundesliga,29,0,2
Chiedozie Ogbene,27.0,ie IRL,FW,Ipswich Town,eng Premier League,5,0,0
Ifechukwu Ogbus,18.0,ch SUI,DF,Freiburg,de Bundesliga,2,0,0
Thiago Ojeda,21.0,ar ARG,MF,Villarreal,es La Liga,1,0,0
Hamzat Ojediran,20.0,ng NGA,"MF,FW",Lens,fr Ligue 1,17,1,0
Noah Okafor,24.0,ch SUI,FW,Milan,it Serie A,11,1,0
Noah Okafor,24.0,ch SUI,"FW,MF",Napoli,it Serie A,4,0,0
Caleb Okoli,23.0,it ITA,DF,Leicester City,eng Premier League,19,1,0
Yllan Okou,21.0,fr FRA,DF,Hellas Verona,it Serie A,1,0,0
Maduka Okoye,24.0,ng NGA,GK,Udinese,it Serie A,25,0,0
Joseph Okumu,27.0,ke KEN,DF,Reims,fr Ligue 1,22,1,0
Aingeru Olabarrieta,18.0,es ESP,FW,Athletic Club,es La Liga,1,0,0
Kazeem Olaigbe,21.0,be BEL,"MF,FW",Rennes,fr Ligue 1,10,0,2
Olasagasti,23.0,es ESP,MF,Real Sociedad,es La Liga,22,1,1
Ben Old,21.0,nz NZL,"FW,MF",Saint-Étienne,fr Ligue 1,13,0,0
Finn Ole Becker,24.0,de GER,MF,Hoffenheim,de Bundesliga,13,0,1
Michael Olise,22.0,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,34,12,15
Brian Oliván,30.0,es ESP,DF,Espanyol,es La Liga,17,0,1
Lucas Oliveira Rosa,24.0,br BRA,DF,Valladolid,es La Liga,21,0,1
Mathías Olivera,26.0,uy URU,DF,Napoli,it Serie A,32,0,2
Dani Olmo,26.0,es ESP,"MF,FW",Barcelona,es La Liga,25,10,3
Robin Olsen,34.0,se SWE,GK,Aston Villa,eng Premier League,4,0,0
Warmed Omari,24.0,km COM,DF,Lyon,fr Ligue 1,1,0,0
Becir Omeragic,22.0,ch SUI,DF,Montpellier,fr Ligue 1,22,0,0
Jonas Omlin,30.0,ch SUI,GK,Gladbach,de Bundesliga,12,0,0
Andrew Omobamidele,22.0,ie IRL,DF,Strasbourg,fr Ligue 1,10,0,0
Ado Onaiwu,28.0,jp JPN,"MF,FW",Auxerre,fr Ligue 1,31,4,1
Amadou Onana,22.0,be BEL,MF,Aston Villa,eng Premier League,26,3,0
André Onana,28.0,cm CMR,GK,Manchester Utd,eng Premier League,34,0,0
Jean Onana,24.0,cm CMR,MF,Genoa,it Serie A,9,0,0
Jacob Ondrejka,21.0,se SWE,"MF,FW",Parma,it Serie A,12,5,0
Karim Onisiwo,32.0,at AUT,"MF,FW",Mainz 05,de Bundesliga,6,0,0
Paul Onuachu,30.0,ng NGA,FW,Southampton,eng Premier League,25,4,1
Frank Onyeka,26.0,ng NGA,MF,Brentford,eng Premier League,2,0,0
Frank Onyeka,26.0,ng NGA,MF,Augsburg,de Bundesliga,31,0,1
Loïs Openda,24.0,be BEL,"FW,MF",RB Leipzig,de Bundesliga,33,9,5
Christopher Operi,27.0,ci CIV,"DF,FW",Le Havre,fr Ligue 1,13,0,2
Fredrik Oppegard,21.0,no NOR,DF,Auxerre,fr Ligue 1,9,0,0
Victor Orakpo,18.0,ng NGA,FW,Nice,fr Ligue 1,4,0,0
Ike Orazi,17.0,ie IRL,MF,Reims,fr Ligue 1,1,0,0
Gift Orban,22.0,ng NGA,"FW,DF",Lyon,fr Ligue 1,3,2,0
Gift Orban,22.0,ng NGA,FW,Hoffenheim,de Bundesliga,13,4,0
Willi Orban,31.0,hu HUN,DF,RB Leipzig,de Bundesliga,25,5,0
Ivan Ordets,32.0,ua UKR,DF,Bochum,de Bundesliga,22,0,0
Lewis Orford,18.0,eng ENG,MF,West Ham,eng Premier League,2,0,0
Gaetano Oristanio,21.0,it ITA,"FW,MF",Venezia,it Serie A,37,3,3
Aimar Oroz,22.0,es ESP,MF,Osasuna,es La Liga,37,5,4
Riccardo Orsolini,27.0,it ITA,FW,Bologna,it Serie A,30,15,4
Stefan Ortega,31.0,de GER,GK,Manchester City,eng Premier League,13,0,0
Ángel Ortíz,20.0,es ESP,DF,Betis,es La Liga,5,0,1
Gabriel Osei Misehouy,19.0,nl NED,"FW,MF",Girona,es La Liga,9,1,0
